2025-05-12 08:51:07 [main] INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider MDC:[traceId=, spanId=]
2025-05-12 17:51:22 [http-nio-8012-exec-2] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 17:51:23 [http-nio-8012-exec-2] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 17:51:34 [http-nio-8012-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 17:51:34 [http-nio-8012-exec-3] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 17:51:37 [http-nio-8012-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 17:51:37 [http-nio-8012-exec-4] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 17:58:31 [http-nio-8012-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 17:58:31 [http-nio-8012-exec-6] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext MDC:[traceId=, spanId=]
2025-05-12 17:58:31 [http-nio-8012-exec-6] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 17:58:40 [http-nio-8012-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 17:58:40 [http-nio-8012-exec-7] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:01:20 [http-nio-8012-exec-8] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 18:01:20 [http-nio-8012-exec-8] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext MDC:[traceId=, spanId=]
2025-05-12 18:01:20 [http-nio-8012-exec-8] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 18:01:21 [http-nio-8012-exec-8] WARN  o.s.s.c.bcrypt.BCryptPasswordEncoder - Empty encoded password MDC:[traceId=, spanId=]
2025-05-12 18:01:22 [http-nio-8012-exec-1] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 18:01:22 [http-nio-8012-exec-1] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext MDC:[traceId=, spanId=]
2025-05-12 18:01:22 [http-nio-8012-exec-1] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 18:01:22 [http-nio-8012-exec-1] WARN  o.s.s.c.bcrypt.BCryptPasswordEncoder - Empty encoded password MDC:[traceId=, spanId=]
2025-05-12 18:01:23 [http-nio-8012-exec-2] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 18:01:23 [http-nio-8012-exec-2] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext MDC:[traceId=, spanId=]
2025-05-12 18:01:23 [http-nio-8012-exec-2] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 18:01:23 [http-nio-8012-exec-2] WARN  o.s.s.c.bcrypt.BCryptPasswordEncoder - Empty encoded password MDC:[traceId=, spanId=]
2025-05-12 18:01:24 [http-nio-8012-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 18:01:24 [http-nio-8012-exec-3] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext MDC:[traceId=, spanId=]
2025-05-12 18:01:24 [http-nio-8012-exec-3] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 18:01:24 [http-nio-8012-exec-3] WARN  o.s.s.c.bcrypt.BCryptPasswordEncoder - Empty encoded password MDC:[traceId=, spanId=]
2025-05-12 18:08:28 [http-nio-8012-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:08:28 [http-nio-8012-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing POST /error MDC:[traceId=, spanId=]
2025-05-12 18:08:28 [http-nio-8012-exec-4] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext MDC:[traceId=, spanId=]
2025-05-12 18:08:35 [http-nio-8012-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 18:08:35 [http-nio-8012-exec-5] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext MDC:[traceId=, spanId=]
2025-05-12 18:08:35 [http-nio-8012-exec-5] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/login MDC:[traceId=, spanId=]
2025-05-12 18:08:49 [http-nio-8012-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:08:49 [http-nio-8012-exec-6] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:13:08 [http-nio-8012-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:13:08 [http-nio-8012-exec-10] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:13:20 [http-nio-8012-exec-8] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:13:20 [http-nio-8012-exec-8] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:13:53 [http-nio-8012-exec-1] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:13:53 [http-nio-8012-exec-1] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:18:22 [http-nio-8012-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:18:23 [http-nio-8012-exec-3] DEBUG o.s.security.web.FilterChainProxy - Secured POST /api/auth/validate MDC:[traceId=, spanId=]
2025-05-12 18:20:44 [http-nio-8012-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing GET /v3/api-docs MDC:[traceId=, spanId=]
2025-05-12 18:20:44 [http-nio-8012-exec-5] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext MDC:[traceId=, spanId=]
2025-05-12 18:20:44 [http-nio-8012-exec-5] DEBUG o.s.security.web.FilterChainProxy - Secured GET /v3/api-docs MDC:[traceId=, spanId=]
2025-05-12 18:21:08 [http-nio-8012-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing GET /v3/api-docs MDC:[traceId=, spanId=]
2025-05-12 18:21:08 [http-nio-8012-exec-6] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext MDC:[traceId=, spanId=]
2025-05-12 18:21:08 [http-nio-8012-exec-6] DEBUG o.s.security.web.FilterChainProxy - Secured GET /v3/api-docs MDC:[traceId=, spanId=]
